date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,cpu_utilization,storage_efficiency,month,day_of_week,is_weekend,quarter,cpu_lag_1,cpu_lag_7,cpu_rolling_7,cpu_rolling_30
2023-02-13,North Europe,Storage,77,852,258,109.15,1.03,0,0.7777777777777778,0.4270676691729323,2,0,0,1,97.0,84.0,75.71428571428571,72.6
2023-02-13,North Europe,VM,73,1670,367,109.15,1.03,0,0.7373737373737373,0.8370927318295739,2,0,0,1,77.0,73.0,75.71428571428571,72.96666666666667
2023-02-13,West US,Container,76,1812,461,109.15,1.03,0,0.7676767676767676,0.9082706766917293,2,0,0,1,73.0,77.0,75.57142857142857,73.26666666666667
2023-02-13,West US,VM,78,614,385,109.15,1.03,0,0.7878787878787878,0.30776942355889725,2,0,0,1,76.0,56.0,78.71428571428571,72.86666666666666
2023-02-13,East US,Container,99,1563,423,109.15,1.03,0,1.0,0.7834586466165413,2,0,0,1,78.0,76.0,82.0,73.13333333333334
2023-02-13,East US,Storage,54,1472,280,109.15,1.03,0,0.5454545454545454,0.7378446115288221,2,0,0,1,99.0,74.0,79.14285714285714,72.13333333333334
2023-02-13,East US,VM,97,1472,483,109.15,1.03,0,0.9797979797979798,0.7378446115288221,2,0,0,1,54.0,97.0,79.14285714285714,72.96666666666667
2023-02-13,West US,Storage,52,1563,239,109.15,1.03,0,0.5252525252525253,0.7834586466165413,2,0,0,1,97.0,77.0,75.57142857142857,72.86666666666666
2023-02-14,North Europe,Storage,66,859,422,94.7,1.05,0,0.6666666666666666,0.4305764411027569,2,1,0,1,52.0,73.0,74.57142857142857,72.3
2023-02-14,Southeast Asia,Storage,90,1747,259,94.7,1.05,0,0.9090909090909091,0.8756892230576441,2,1,0,1,66.0,76.0,76.57142857142857,73.4
2023-02-14,Southeast Asia,VM,97,1849,273,94.7,1.05,0,0.9797979797979798,0.9268170426065163,2,1,0,1,90.0,78.0,79.28571428571429,74.76666666666667
2023-02-14,North Europe,Container,83,1199,362,94.7,1.05,0,0.8383838383838383,0.6010025062656642,2,1,0,1,97.0,99.0,77.0,75.46666666666667
2023-02-14,North Europe,VM,95,1636,432,94.7,1.05,0,0.9595959595959596,0.8200501253132833,2,1,0,1,83.0,54.0,82.85714285714286,75.7
2023-02-14,Southeast Asia,Container,64,1745,236,94.7,1.05,0,0.6464646464646465,0.87468671679198,2,1,0,1,95.0,97.0,78.14285714285714,74.7
2023-02-14,West US,Storage,63,1088,211,94.7,1.05,0,0.6363636363636364,0.5453634085213033,2,1,0,1,64.0,52.0,79.71428571428571,74.9
2023-02-14,West US,VM,88,581,457,94.7,1.05,0,0.8888888888888888,0.2912280701754386,2,1,0,1,63.0,66.0,82.85714285714286,75.4
2023-02-14,East US,Container,92,1960,357,94.7,1.05,0,0.9292929292929293,0.9824561403508771,2,1,0,1,88.0,90.0,83.14285714285714,76.66666666666667
2023-02-14,East US,Storage,80,1034,359,94.7,1.05,0,0.8080808080808081,0.5182957393483709,2,1,0,1,92.0,97.0,80.71428571428571,77.2
2023-02-14,East US,VM,94,1325,448,94.7,1.05,0,0.9494949494949495,0.6641604010025063,2,1,0,1,80.0,83.0,82.28571428571429,78.3
2023-02-14,West US,Container,88,1747,212,94.7,1.05,0,0.8888888888888888,0.8756892230576441,2,1,0,1,94.0,95.0,81.28571428571429,78.73333333333333
2023-02-15,Southeast Asia,Container,72,1953,425,100.97,1.1,0,0.7272727272727273,0.9789473684210527,2,2,0,1,88.0,64.0,82.42857142857143,79.13333333333334
2023-02-15,Southeast Asia,Storage,96,578,257,100.97,1.1,0,0.9696969696969697,0.28972431077694233,2,2,0,1,72.0,63.0,87.14285714285714,80.23333333333333
2023-02-15,Southeast Asia,VM,60,1556,333,100.97,1.1,0,0.6060606060606061,0.7799498746867168,2,2,0,1,96.0,88.0,83.14285714285714,79.03333333333333
2023-02-15,North Europe,Container,61,1530,228,100.97,1.1,0,0.6161616161616161,0.7669172932330827,2,2,0,1,60.0,92.0,78.71428571428571,78.26666666666667
2023-02-15,North Europe,Storage,85,1262,426,100.97,1.1,0,0.8585858585858586,0.6325814536340852,2,2,0,1,61.0,80.0,79.42857142857143,78.66666666666667
2023-02-15,North Europe,VM,96,784,403,100.97,1.1,0,0.9696969696969697,0.3929824561403509,2,2,0,1,85.0,94.0,79.71428571428571,79.3
2023-02-15,West US,Container,67,805,469,100.97,1.1,0,0.6767676767676768,0.40350877192982454,2,2,0,1,96.0,88.0,76.71428571428571,79.66666666666667
2023-02-15,West US,Storage,71,973,319,100.97,1.1,0,0.7171717171717171,0.48771929824561405,2,2,0,1,67.0,72.0,76.57142857142857,79.5
2023-02-15,West US,VM,66,1023,392,100.97,1.1,0,0.6666666666666666,0.512781954887218,2,2,0,1,71.0,96.0,72.28571428571429,79.23333333333333
2023-02-15,East US,Container,53,1230,391,100.97,1.1,0,0.5353535353535354,0.6165413533834586,2,2,0,1,66.0,60.0,71.28571428571429,77.76666666666667
2023-02-15,East US,Storage,69,983,441,100.97,1.1,0,0.696969696969697,0.49273182957393485,2,2,0,1,53.0,61.0,72.42857142857143,77.5
2023-02-15,East US,VM,78,777,395,100.97,1.1,0,0.7878787878787878,0.3894736842105263,2,2,0,1,69.0,85.0,71.42857142857143,77.66666666666667
2023-02-16,Southeast Asia,Storage,98,1292,479,92.98,0.97,0,0.98989898989899,0.6476190476190476,2,3,0,1,78.0,96.0,71.71428571428571,78.4
2023-02-16,Southeast Asia,VM,87,1685,362,92.98,0.97,0,0.8787878787878788,0.8446115288220551,2,3,0,1,98.0,67.0,74.57142857142857,78.7
2023-02-16,North Europe,Container,55,1976,456,92.98,0.97,0,0.5555555555555556,0.9904761904761905,2,3,0,1,87.0,71.0,72.28571428571429,77.23333333333333
2023-02-16,North Europe,Storage,96,1368,283,92.98,0.97,0,0.9696969696969697,0.6857142857142857,2,3,0,1,55.0,66.0,76.57142857142857,78.63333333333334
2023-02-16,North Europe,VM,77,1488,220,92.98,0.97,0,0.7777777777777778,0.7458646616541353,2,3,0,1,96.0,53.0,80.0,77.96666666666667
2023-02-16,Southeast Asia,Container,61,1794,407,92.98,0.97,0,0.6161616161616161,0.8992481203007519,2,3,0,1,77.0,69.0,78.85714285714286,78.26666666666667
2023-02-16,West US,Storage,63,1607,221,92.98,0.97,0,0.6363636363636364,0.8055137844611528,2,3,0,1,61.0,78.0,76.71428571428571,78.16666666666667
2023-02-16,West US,VM,81,1653,374,92.98,0.97,0,0.8181818181818182,0.8285714285714286,2,3,0,1,63.0,98.0,74.28571428571429,77.86666666666666
2023-02-16,East US,Container,78,656,274,92.98,0.97,0,0.7878787878787878,0.3288220551378446,2,3,0,1,81.0,87.0,73.0,77.23333333333333
2023-02-16,East US,Storage,62,538,470,92.98,0.97,0,0.6262626262626263,0.2696741854636591,2,3,0,1,78.0,55.0,74.0,76.53333333333333
2023-02-16,East US,VM,78,1015,298,92.98,0.97,0,0.7878787878787878,0.5087719298245614,2,3,0,1,62.0,96.0,71.42857142857143,75.96666666666667
2023-02-16,West US,Container,60,1348,435,92.98,0.97,0,0.6060606060606061,0.6756892230576441,2,3,0,1,78.0,77.0,69.0,75.83333333333333
2023-02-17,Southeast Asia,Storage,60,1587,404,96.08,0.85,0,0.6060606060606061,0.7954887218045112,2,4,0,1,60.0,61.0,68.85714285714286,75.73333333333333
2023-02-17,Southeast Asia,VM,51,1867,271,96.08,0.85,0,0.5151515151515151,0.9358395989974937,2,4,0,1,60.0,63.0,67.14285714285714,74.5
2023-02-17,North Europe,Container,97,1516,413,96.08,0.85,0,0.9797979797979798,0.7598997493734336,2,4,0,1,51.0,81.0,69.42857142857143,74.66666666666667
2023-02-17,North Europe,Storage,93,1020,365,96.08,0.85,0,0.9393939393939394,0.5112781954887218,2,4,0,1,97.0,78.0,71.57142857142857,75.1
2023-02-17,North Europe,VM,63,954,472,96.08,0.85,0,0.6363636363636364,0.4781954887218045,2,4,0,1,93.0,62.0,71.71428571428571,74.06666666666666
2023-02-17,Southeast Asia,Container,66,571,476,96.08,0.85,0,0.6666666666666666,0.2862155388471178,2,4,0,1,63.0,78.0,70.0,73.33333333333333
2023-02-17,West US,Storage,73,877,245,96.08,0.85,0,0.7373737373737373,0.4395989974937343,2,4,0,1,66.0,60.0,71.85714285714286,73.36666666666666
2023-02-17,West US,VM,99,698,380,96.08,0.85,0,1.0,0.349874686716792,2,4,0,1,73.0,60.0,77.42857142857143,73.46666666666667
2023-02-17,East US,Container,64,1550,373,96.08,0.85,0,0.6464646464646465,0.7769423558897243,2,4,0,1,99.0,51.0,79.28571428571429,73.6
2023-02-17,East US,Storage,78,1832,207,96.08,0.85,0,0.7878787878787878,0.9182957393483709,2,4,0,1,64.0,97.0,76.57142857142857,74.16666666666667
2023-02-17,East US,VM,76,1583,344,96.08,0.85,0,0.7676767676767676,0.7934837092731829,2,4,0,1,78.0,93.0,74.14285714285714,73.86666666666666
2023-02-17,West US,Container,64,1676,421,96.08,0.85,0,0.6464646464646465,0.8401002506265665,2,4,0,1,76.0,63.0,74.28571428571429,72.8
2023-02-18,Southeast Asia,Container,51,1689,289,102.96,1.03,1,0.5151515151515151,0.8466165413533835,2,5,1,1,64.0,66.0,72.14285714285714,72.26666666666667
2023-02-18,Southeast Asia,Storage,75,1417,302,102.96,1.03,1,0.7575757575757576,0.7102756892230576,2,5,1,1,51.0,73.0,72.42857142857143,72.4
2023-02-18,Southeast Asia,VM,82,1088,315,102.96,1.03,1,0.8282828282828283,0.5453634085213033,2,5,1,1,75.0,99.0,70.0,72.93333333333334
2023-02-18,North Europe,Container,82,501,424,102.96,1.03,1,0.8282828282828283,0.2511278195488722,2,5,1,1,82.0,64.0,72.57142857142857,73.9
2023-02-18,North Europe,Storage,82,1213,441,102.96,1.03,1,0.8282828282828283,0.6080200501253132,2,5,1,1,82.0,78.0,73.14285714285714,74.33333333333333
2023-02-18,North Europe,VM,71,591,347,102.96,1.03,1,0.7171717171717171,0.2962406015037594,2,5,1,1,82.0,76.0,72.42857142857143,74.1
2023-02-18,West US,Container,81,1986,279,102.96,1.03,1,0.8181818181818182,0.9954887218045113,2,5,1,1,71.0,64.0,74.85714285714286,73.53333333333333
2023-02-18,West US,VM,71,1611,240,102.96,1.03,1,0.7171717171717171,0.8075187969924812,2,5,1,1,81.0,51.0,77.71428571428571,73.0
2023-02-18,East US,Container,82,601,466,102.96,1.03,1,0.8282828282828283,0.3012531328320802,2,5,1,1,71.0,75.0,78.71428571428571,73.9
2023-02-18,East US,Storage,87,510,416,102.96,1.03,1,0.8787878787878788,0.2556390977443609,2,5,1,1,82.0,82.0,79.42857142857143,73.6
2023-02-18,East US,VM,67,1843,294,102.96,1.03,1,0.6767676767676768,0.9238095238095239,2,5,1,1,87.0,82.0,77.28571428571429,73.26666666666667
2023-02-18,West US,Storage,66,1087,245,102.96,1.03,1,0.6666666666666666,0.5448621553884712,2,5,1,1,67.0,82.0,75.0,73.43333333333334
2023-02-19,North Europe,Storage,60,1607,407,100.05,0.98,1,0.6060606060606061,0.8055137844611528,2,6,1,1,66.0,71.0,73.42857142857143,73.33333333333333
2023-02-19,Southeast Asia,Storage,90,1373,213,100.05,0.98,1,0.9090909090909091,0.6882205513784461,2,6,1,1,60.0,81.0,74.71428571428571,73.63333333333334
2023-02-19,Southeast Asia,VM,75,1394,202,100.05,0.98,1,0.7575757575757576,0.6987468671679198,2,6,1,1,90.0,71.0,75.28571428571429,73.53333333333333
2023-02-19,North Europe,Container,53,1913,221,100.05,0.98,1,0.5353535353535354,0.9588972431077695,2,6,1,1,75.0,82.0,71.14285714285714,73.23333333333333
2023-02-19,North Europe,VM,96,750,206,100.05,0.98,1,0.9696969696969697,0.37593984962406013,2,6,1,1,53.0,87.0,72.42857142857143,73.83333333333333
2023-02-19,Southeast Asia,Container,60,1477,211,100.05,0.98,1,0.6060606060606061,0.7403508771929824,2,6,1,1,96.0,67.0,71.42857142857143,73.83333333333333
2023-02-19,West US,Storage,81,1052,403,100.05,0.98,1,0.8181818181818182,0.5273182957393484,2,6,1,1,60.0,66.0,73.57142857142857,74.53333333333333
2023-02-19,East US,VM,95,621,342,100.05,0.98,1,0.9595959595959596,0.3112781954887218,2,6,1,1,81.0,60.0,78.57142857142857,76.0
2023-02-19,East US,Storage,83,605,322,100.05,0.98,1,0.8383838383838383,0.3032581453634085,2,6,1,1,95.0,90.0,77.57142857142857,75.53333333333333
2023-02-19,West US,Container,57,1841,283,100.05,0.98,1,0.5757575757575758,0.9228070175438596,2,6,1,1,83.0,75.0,75.0,74.33333333333333
2023-02-19,West US,VM,58,1882,422,100.05,0.98,1,0.5858585858585859,0.943358395989975,2,6,1,1,57.0,53.0,75.71428571428571,74.16666666666667
2023-02-19,East US,Container,55,508,461,100.05,0.98,1,0.5555555555555556,0.2546365914786967,2,6,1,1,58.0,96.0,69.85714285714286,73.8
2023-02-20,Southeast Asia,Storage,80,1456,223,85.85,0.96,0,0.8080808080808081,0.7298245614035088,2,0,0,1,55.0,60.0,72.71428571428571,74.03333333333333
2023-02-20,Southeast Asia,VM,64,852,412,85.85,0.96,0,0.6464646464646465,0.4270676691729323,2,0,0,1,80.0,81.0,70.28571428571429,72.86666666666666
2023-02-20,North Europe,Container,84,944,292,85.85,0.96,0,0.8484848484848485,0.4731829573934837,2,0,0,1,64.0,95.0,68.71428571428571,73.53333333333333
2023-02-20,North Europe,Storage,52,1423,401,85.85,0.96,0,0.5252525252525253,0.7132832080200501,2,0,0,1,84.0,83.0,64.28571428571429,72.66666666666667
2023-02-20,North Europe,VM,71,1048,258,85.85,0.96,0,0.7171717171717171,0.5253132832080201,2,0,0,1,52.0,57.0,66.28571428571429,72.5
2023-02-20,Southeast Asia,Container,69,1304,203,85.85,0.96,0,0.696969696969697,0.6536340852130326,2,0,0,1,71.0,58.0,67.85714285714286,72.66666666666667
2023-02-20,West US,Storage,81,806,499,85.85,0.96,0,0.8181818181818182,0.40401002506265665,2,0,0,1,69.0,55.0,71.57142857142857,73.66666666666667
2023-02-20,West US,VM,57,808,382,85.85,0.96,0,0.5757575757575758,0.4050125313283208,2,0,0,1,81.0,80.0,68.28571428571429,73.06666666666666
2023-02-20,East US,Container,68,1249,372,85.85,0.96,0,0.6868686868686869,0.6260651629072682,2,0,0,1,57.0,64.0,68.85714285714286,72.6
2023-02-20,East US,Storage,94,1766,321,85.85,0.96,0,0.9494949494949495,0.8852130325814537,2,0,0,1,68.0,84.0,70.28571428571429,73.0
2023-02-20,East US,VM,72,1408,224,85.85,0.96,0,0.7272727272727273,0.7057644110275689,2,0,0,1,94.0,52.0,73.14285714285714,72.66666666666667
2023-02-20,West US,Container,67,1413,410,85.85,0.96,0,0.6767676767676768,0.7082706766917293,2,0,0,1,72.0,71.0,72.57142857142857,72.53333333333333
2023-02-21,Southeast Asia,Container,54,1504,240,96.57,0.92,0,0.5454545454545454,0.7538847117794486,2,1,0,1,67.0,69.0,70.42857142857143,71.63333333333334
2023-02-21,Southeast Asia,Storage,63,501,492,96.57,0.92,0,0.6363636363636364,0.2511278195488722,2,1,0,1,54.0,81.0,67.85714285714286,71.36666666666666
2023-02-21,Southeast Asia,VM,91,1439,213,96.57,0.92,0,0.9191919191919192,0.7213032581453634,2,1,0,1,63.0,57.0,72.71428571428571,71.66666666666667
2023-02-21,North Europe,Container,85,1251,286,96.57,0.92,0,0.8585858585858586,0.6270676691729323,2,1,0,1,91.0,68.0,75.14285714285714,71.6
2023-02-21,North Europe,Storage,84,1293,207,96.57,0.92,0,0.8484848484848485,0.6481203007518797,2,1,0,1,85.0,94.0,73.71428571428571,72.16666666666667
2023-02-21,North Europe,VM,89,520,424,96.57,0.92,0,0.898989898989899,0.2606516290726817,2,1,0,1,84.0,72.0,76.14285714285714,72.93333333333334
2023-02-21,West US,Container,61,1760,217,96.57,0.92,0,0.6161616161616161,0.8822055137844611,2,1,0,1,89.0,67.0,75.28571428571429,72.96666666666667
2023-02-21,West US,VM,83,1077,461,96.57,0.92,0,0.8383838383838383,0.5398496240601504,2,1,0,1,61.0,54.0,79.42857142857143,72.73333333333333
2023-02-21,East US,Container,90,919,449,96.57,0.92,0,0.9090909090909091,0.4606516290726817,2,1,0,1,83.0,63.0,83.28571428571429,73.23333333333333
2023-02-21,East US,VM,77,1887,219,96.57,0.92,0,0.7777777777777778,0.9458646616541353,2,1,0,1,90.0,91.0,81.28571428571429,74.03333333333333
2023-02-21,West US,Storage,88,1254,385,96.57,0.92,0,0.8888888888888888,0.6285714285714286,2,1,0,1,77.0,85.0,81.71428571428571,73.76666666666667
2023-02-21,East US,Storage,73,1446,295,96.57,0.92,0,0.7373737373737373,0.724812030075188,2,1,0,1,88.0,84.0,80.14285714285714,74.2
2023-02-22,Southeast Asia,Container,92,1471,200,98.39,1.04,0,0.9292929292929293,0.73734335839599,2,2,0,1,73.0,89.0,80.57142857142857,74.56666666666666
2023-02-22,North Europe,VM,94,1418,486,98.39,1.04,0,0.9494949494949495,0.7107769423558897,2,2,0,1,92.0,61.0,85.28571428571429,74.53333333333333
2023-02-22,Southeast Asia,Storage,54,1799,463,98.39,1.04,0,0.5454545454545454,0.9017543859649123,2,2,0,1,94.0,83.0,81.14285714285714,73.56666666666666
2023-02-22,Southeast Asia,VM,59,1343,456,98.39,1.04,0,0.5959595959595959,0.6731829573934837,2,2,0,1,54.0,90.0,76.71428571428571,73.63333333333334
2023-02-22,North Europe,Container,63,1091,292,98.39,1.04,0,0.6363636363636364,0.5468671679197995,2,2,0,1,59.0,77.0,74.71428571428571,73.8
2023-02-22,North Europe,Storage,60,1533,394,98.39,1.04,0,0.6060606060606061,0.7684210526315789,2,2,0,1,63.0,88.0,70.71428571428571,73.96666666666667
2023-02-22,West US,Container,50,1947,363,98.39,1.04,0,0.5050505050505051,0.9759398496240601,2,2,0,1,60.0,73.0,67.42857142857143,72.96666666666667
2023-02-22,West US,VM,74,527,265,98.39,1.04,0,0.7474747474747475,0.26416040100250626,2,2,0,1,50.0,92.0,64.85714285714286,73.3
2023-02-22,East US,Container,88,1337,344,98.39,1.04,0,0.8888888888888888,0.6701754385964912,2,2,0,1,74.0,94.0,64.0,73.43333333333334
2023-02-22,East US,Storage,74,1607,329,98.39,1.04,0,0.7474747474747475,0.8055137844611528,2,2,0,1,88.0,54.0,66.85714285714286,74.16666666666667
2023-02-22,East US,VM,96,513,430,98.39,1.04,0,0.9696969696969697,0.2571428571428571,2,2,0,1,74.0,59.0,72.14285714285714,75.0
2023-02-22,West US,Storage,84,1752,460,98.39,1.04,0,0.8484848484848485,0.8781954887218045,2,2,0,1,96.0,63.0,75.14285714285714,75.5
2023-02-23,Southeast Asia,Storage,54,1684,378,118.86,1.02,0,0.5454545454545454,0.844110275689223,2,3,0,1,84.0,60.0,74.28571428571429,74.6
2023-02-23,Southeast Asia,VM,55,984,444,118.86,1.02,0,0.5555555555555556,0.4932330827067669,2,3,0,1,54.0,50.0,75.0,74.53333333333333
2023-02-23,North Europe,Container,50,618,234,118.86,1.02,0,0.5050505050505051,0.3097744360902256,2,3,0,1,55.0,74.0,71.57142857142857,73.93333333333334
2023-02-23,North Europe,Storage,69,781,484,118.86,1.02,0,0.696969696969697,0.39147869674185465,2,3,0,1,50.0,88.0,68.85714285714286,73.1
2023-02-23,North Europe,VM,58,1010,492,118.86,1.02,0,0.5858585858585859,0.506265664160401,2,3,0,1,69.0,74.0,66.57142857142857,72.63333333333334
2023-02-23,Southeast Asia,Container,63,1535,475,118.86,1.02,0,0.6363636363636364,0.7694235588972431,2,3,0,1,58.0,96.0,61.857142857142854,72.5
2023-02-23,West US,Storage,55,1119,450,118.86,1.02,0,0.5555555555555556,0.5609022556390978,2,3,0,1,63.0,84.0,57.714285714285715,72.53333333333333
2023-02-23,West US,VM,93,655,406,118.86,1.02,0,0.9393939393939394,0.3283208020050125,2,3,0,1,55.0,54.0,63.285714285714285,73.53333333333333
2023-02-23,East US,Container,86,804,319,118.86,1.02,0,0.8686868686868687,0.4030075187969925,2,3,0,1,93.0,55.0,67.71428571428571,73.36666666666666
2023-02-23,East US,Storage,92,1186,403,118.86,1.02,0,0.9292929292929293,0.5944862155388471,2,3,0,1,86.0,50.0,73.71428571428571,73.6
2023-02-23,East US,VM,69,1807,320,118.86,1.02,0,0.696969696969697,0.9057644110275689,2,3,0,1,92.0,69.0,73.71428571428571,73.1
2023-02-23,West US,Container,69,833,329,118.86,1.02,0,0.696969696969697,0.41754385964912283,2,3,0,1,69.0,58.0,75.28571428571429,72.43333333333334
2023-02-24,Southeast Asia,Container,75,926,313,102.58,0.99,0,0.7575757575757576,0.4641604010025063,2,4,0,1,69.0,63.0,77.0,72.9
2023-02-24,Southeast Asia,Storage,83,1716,318,102.58,0.99,0,0.8383838383838383,0.8601503759398497,2,4,0,1,75.0,55.0,81.0,72.9
2023-02-24,Southeast Asia,VM,96,585,374,102.58,0.99,0,0.9696969696969697,0.2932330827067669,2,4,0,1,83.0,93.0,81.42857142857143,73.1
2023-02-24,North Europe,Container,57,1168,204,102.58,0.99,0,0.5757575757575758,0.5854636591478697,2,4,0,1,96.0,86.0,77.28571428571429,72.43333333333334
2023-02-24,North Europe,Storage,57,1864,328,102.58,0.99,0,0.5757575757575758,0.9343358395989975,2,4,0,1,57.0,92.0,72.28571428571429,71.4
2023-02-24,North Europe,VM,94,807,433,102.58,0.99,0,0.9494949494949495,0.4045112781954887,2,4,0,1,57.0,69.0,75.85714285714286,72.1
2023-02-24,West US,Container,69,650,325,102.58,0.99,0,0.696969696969697,0.3258145363408521,2,4,0,1,94.0,69.0,75.85714285714286,71.33333333333333
2023-02-24,West US,VM,80,1707,377,102.58,0.99,0,0.8080808080808081,0.8556390977443609,2,4,0,1,69.0,75.0,76.57142857142857,70.86666666666666
2023-02-24,East US,Container,99,1708,238,102.58,0.99,0,1.0,0.856140350877193,2,4,0,1,80.0,83.0,78.85714285714286,72.36666666666666
2023-02-24,East US,Storage,92,625,416,102.58,0.99,0,0.9292929292929293,0.3132832080200501,2,4,0,1,99.0,96.0,78.28571428571429,73.46666666666667
2023-02-24,East US,VM,99,1739,450,102.58,0.99,0,1.0,0.8716791979949875,2,4,0,1,92.0,57.0,84.28571428571429,74.66666666666667
2023-02-24,West US,Storage,72,1951,493,102.58,0.99,0,0.7272727272727273,0.9779448621553885,2,4,0,1,99.0,57.0,86.42857142857143,75.06666666666666
2023-02-25,North Europe,Storage,82,1612,375,80.81,1.0,1,0.8282828282828283,0.8080200501253133,2,5,1,1,72.0,94.0,84.71428571428571,76.13333333333334
2023-02-25,Southeast Asia,Storage,87,993,331,80.81,1.0,1,0.8787878787878788,0.49774436090225566,2,5,1,1,82.0,69.0,87.28571428571429,76.56666666666666
2023-02-25,Southeast Asia,VM,62,1682,297,80.81,1.0,1,0.6262626262626263,0.8431077694235589,2,5,1,1,87.0,80.0,84.71428571428571,75.7
2023-02-25,North Europe,Container,62,1084,444,80.81,1.0,1,0.6262626262626263,0.5433583959899749,2,5,1,1,62.0,99.0,79.42857142857143,75.3
2023-02-25,North Europe,VM,55,1074,272,80.81,1.0,1,0.5555555555555556,0.5383458646616541,2,5,1,1,62.0,92.0,74.14285714285714,73.93333333333334
2023-02-25,Southeast Asia,Container,87,518,281,80.81,1.0,1,0.8787878787878788,0.2596491228070175,2,5,1,1,55.0,99.0,72.42857142857143,74.03333333333333
2023-02-25,West US,Storage,65,1576,268,80.81,1.0,1,0.6565656565656566,0.7899749373433584,2,5,1,1,87.0,72.0,71.42857142857143,74.4
2023-02-25,East US,VM,67,1668,225,80.81,1.0,1,0.6767676767676768,0.8360902255639098,2,5,1,1,65.0,82.0,69.28571428571429,74.8
2023-02-25,East US,Storage,57,802,431,80.81,1.0,1,0.5757575757575758,0.4020050125313283,2,5,1,1,67.0,87.0,65.0,75.03333333333333
2023-02-25,West US,Container,90,1743,391,80.81,1.0,1,0.9090909090909091,0.8736842105263158,2,5,1,1,57.0,62.0,69.0,75.73333333333333
2023-02-25,West US,VM,50,1670,486,80.81,1.0,1,0.5050505050505051,0.8370927318295739,2,5,1,1,90.0,62.0,67.28571428571429,75.46666666666667
2023-02-25,East US,Container,98,1087,488,80.81,1.0,1,0.98989898989899,0.5448621553884712,2,5,1,1,50.0,55.0,73.42857142857143,76.63333333333334
2023-02-26,Southeast Asia,Container,78,1677,352,100.6,1.25,1,0.7878787878787878,0.8406015037593985,2,6,1,1,98.0,87.0,72.14285714285714,77.4
2023-02-26,Southeast Asia,Storage,57,1315,316,100.6,1.25,1,0.5757575757575758,0.6591478696741855,2,6,1,1,78.0,65.0,71.0,76.2
2023-02-26,Southeast Asia,VM,52,584,481,100.6,1.25,1,0.5252525252525253,0.29273182957393484,2,6,1,1,57.0,67.0,68.85714285714286,75.06666666666666
2023-02-26,North Europe,Container,63,1341,464,100.6,1.25,1,0.6363636363636364,0.6721804511278195,2,6,1,1,52.0,57.0,69.71428571428571,74.1
2023-02-26,North Europe,VM,98,790,301,100.6,1.25,1,0.98989898989899,0.39598997493734334,2,6,1,1,63.0,90.0,70.85714285714286,75.06666666666666
2023-02-26,North Europe,Storage,75,1790,309,100.6,1.25,1,0.7575757575757576,0.8972431077694235,2,6,1,1,98.0,50.0,74.42857142857143,75.26666666666667
2023-02-26,West US,Storage,56,642,292,100.6,1.25,1,0.5656565656565656,0.3218045112781955,2,6,1,1,75.0,98.0,68.42857142857143,74.63333333333334
2023-02-26,West US,VM,70,1588,275,100.6,1.25,1,0.7070707070707071,0.7959899749373434,2,6,1,1,56.0,78.0,67.28571428571429,74.2
2023-02-26,East US,Container,73,1321,288,100.6,1.25,1,0.7373737373737373,0.6621553884711779,2,6,1,1,70.0,57.0,69.57142857142857,73.43333333333334
2023-02-26,East US,Storage,68,1888,328,100.6,1.25,1,0.6868686868686869,0.9463659147869674,2,6,1,1,73.0,52.0,71.85714285714286,73.8
2023-02-26,East US,VM,62,1500,478,100.6,1.25,1,0.6262626262626263,0.7518796992481203,2,6,1,1,68.0,63.0,71.71428571428571,73.96666666666667
2023-02-26,West US,Container,74,1940,423,100.6,1.25,1,0.7474747474747475,0.9724310776942355,2,6,1,1,62.0,98.0,68.28571428571429,73.3
2023-02-27,North Europe,Storage,71,1286,489,98.08,1.03,0,0.7171717171717171,0.6446115288220552,2,0,0,1,74.0,75.0,67.71428571428571,73.36666666666666
2023-02-27,Southeast Asia,Storage,84,1667,305,98.08,1.03,0,0.8484848484848485,0.8355889724310777,2,0,0,1,71.0,56.0,71.71428571428571,73.5
2023-02-27,Southeast Asia,Container,85,1169,345,98.08,1.03,0,0.8585858585858586,0.5859649122807018,2,0,0,1,84.0,70.0,73.85714285714286,73.03333333333333
2023-02-27,Southeast Asia,VM,95,1250,355,98.08,1.03,0,0.9595959595959596,0.6265664160401002,2,0,0,1,85.0,73.0,77.0,73.13333333333334
2023-02-27,North Europe,Container,63,1463,251,98.08,1.03,0,0.6363636363636364,0.7333333333333333,2,0,0,1,95.0,68.0,76.28571428571429,71.93333333333334
2023-02-27,North Europe,VM,53,1288,340,98.08,1.03,0,0.5353535353535354,0.6456140350877193,2,0,0,1,63.0,62.0,75.0,71.3
2023-02-27,East US,Storage,64,1823,427,98.08,1.03,0,0.6464646464646465,0.9137844611528823,2,0,0,1,53.0,74.0,73.57142857142857,70.7
2023-02-27,West US,Storage,64,1292,491,98.08,1.03,0,0.6464646464646465,0.6476190476190476,2,0,0,1,64.0,71.0,72.57142857142857,69.93333333333334
2023-02-27,West US,VM,72,1118,316,98.08,1.03,0,0.7272727272727273,0.5604010025062657,2,0,0,1,64.0,84.0,70.85714285714286,70.26666666666667
2023-02-27,East US,Container,64,542,220,98.08,1.03,0,0.6464646464646465,0.27167919799498746,2,0,0,1,72.0,85.0,67.85714285714286,70.33333333333333
